User ID, Created,Age range,Gender, Device type, Region, Respondent ID,Q(1) What does money mean to you?,Q(1) Sentiment [Question: What does money mean to you?],Q(2) What makes managing your money easier?,Q(2) Sentiment [Question: What makes managing your money easier?],Q(3) What tricks help you make your money last?,Q(3) Sentiment [Question: What tricks help you make your money last?]
PLlX2QXEWkpv,2025-03-12T04:00:34+00:00,38,Male,iOS,US,PLlX2QXEWkpv,It’s a relief,0.70,Using a debit card,-0.20,Not using cash,-0.60
GxkVw0RXrnbN,2025-03-12T04:00:38+00:00,29,Female,iOS,US,GxkVw0RXrnbN,It means stability and to be comfertable,0.40,Using banking apps,-0.10,By looking for deals,0.00
Ka76EeO0elL1,2025-03-12T04:00:42+00:00,30,Male,Android,US,Ka76EeO0elL1,It's a tool,-0.10,Having a strict budget,-0.10,Don't feel the need to splurge,-0.20
XOlEEmBvYlgp,2025-03-12T04:00:47+00:00,39,Female,iOS,US,XOlEEmBvYlgp,It means being able to live.,0.10,At the moment not much just banking apps.,-0.30,Buy sale items; off-brand; cut out unnecessary costs.,-0.20
gK7y6Pyxpkae,2025-03-12T04:00:49+00:00,33,Male,iOS,US,gK7y6Pyxpkae,Exchange for value,-0.10,Being confident,0.60,Buying in bulk,0.30
Zz7bow6gwkgY,2025-03-12T04:01:24+00:00,41,Female,Android,US,Zz7bow6gwkgY,Nothing,-0.60,Not spending it,-0.70,Don't buy useless things,-0.90
P2nY9eo4Dn90,2025-03-12T04:01:34+00:00,32,Female,Android,US,P2nY9eo4Dn90,Literally currency,0.00,Having enough of it to live,0.40,Having enough of it to live,0.40
XOlEEmGdolgp,2025-03-12T04:01:43+00:00,29,Female,iOS,US,XOlEEmGdolgp,A means to live.,0.20,I have no clue. I can’t manage for shxxt,-0.70,I’m still trying to find out,-0.40
2OkaLm8GB7am,2025-03-12T04:02:25+00:00,41,Male,Android,US,2OkaLm8GB7am,Opportunity. Food. Shelter,0.00,Seeing the expenses,0.00,Not buying into unneeded market hype,-0.70
aJnWx5e6OlDb,2025-03-12T04:02:26+00:00,42,Female,Android,US,aJnWx5e6OlDb,It's a way of providing for yourself,0.60,Making lists of what I need,0.60,Lists and buying online instead of in-store so I only see what I need,0.00
RE7LzNjwJn0v,2025-03-12T04:02:39+00:00,43,Male,Android,US,RE7LzNjwJn0v,A means for feeding my family,0.10,A budgeting app,-0.10,Saving and planning,0.50
XQnwRNKBpkP2,2025-03-12T04:02:42+00:00,32,Male,iOS,US,XQnwRNKBpkP2,Happiness,0.90,Planning,0.20,Saving,0.60
v6n3dvJmal3Z,2025-03-12T04:02:45+00:00,38,Female,iOS,US,v6n3dvJmal3Z,Money is life; need it to survive,0.00,Nothing,-0.60,No spending,0.00
G0lA6Y36X7Pj,2025-03-12T04:02:55+00:00,41,Male,iOS,US,G0lA6Y36X7Pj,It means the ability to not stress and worry about life,0.60,Writing things down and keeping track of where it’s going,0.20,Only spending it on what you need,0.20
gK7yoDP1mnae,2025-03-12T04:02:56+00:00,32,Male,Android,US,gK7yoDP1mnae,Security and safety and potential,0.40,Having the right mindset and partner,0.70,Being extremely deliberate with every dollar spent and delaying purchases,-0.80
p0lOaGP6Xk8N,2025-03-12T04:02:59+00:00,36,Female,iOS,US,p0lOaGP6Xk8N,Freedom,0.30,Bonuses,0.80,Not spending.,-0.70
dKk90Ybgr7oe,2025-03-12T04:03:01+00:00,28,Male,Android,US,dKk90Ybgr7oe,It is a resource; nothing more nothing else,-0.50,Having more of it,0.50,Budgeting,0.00
JGnJVAj9onbx,2025-03-12T04:03:01+00:00,32,Male,Android,US,JGnJVAj9onbx,Freedom,0.30,Easy apps and data,0.70,No interest,-0.80
WJkgoPrL4kPd,2025-03-12T04:03:01+00:00,28,Male,iOS,US,WJkgoPrL4kPd,Money means anything that you earn in life by working and investing,0.20,Budgeting and constantly checking your bank accounts to decide if you need to buy anything,0.00,Always look for deals and rebates whenever they are available.,0.90
1GnjNbOB9nDA,2025-03-12T04:03:06+00:00,28,Female,Android,US,1GnjNbOB9nDA,Money is an imaginary concept we created to replace the traditional (and much more sensible) barter system,0.00,Having money to manage; I would imagine. Alas; I am do surveys for pennies. Maybe the survey app could integrate some mobile banking,0.00,Not buying anything; dumpster diving; utilizing free resources at my local library,-0.30
2vlzQ6RgqnGp,2025-03-12T04:03:11+00:00,34,Male,iOS,US,2vlzQ6RgqnGp,Everything,0.40,Knowledge,0.40,Budgeting,0.00
aXk4OjrRa7JW,2025-03-12T04:03:17+00:00,35,Female,Android,US,aXk4OjrRa7JW,Not nearly as much as it used to. Something to spend freely because life is so uncertain.,-0.40,Hardly having any.,-0.60,Super strict budgeting,0.40
qVlp98q9G7A5,2025-03-12T04:03:18+00:00,31,Female,Android,US,qVlp98q9G7A5,Freedom; security and a future,0.50,All my money in one place,0.80,Save more than spend,0.80
0xk2WaAR5nAw,2025-03-12T04:03:23+00:00,30,Female,iOS,US,0xk2WaAR5nAw,It is what we use everyday to live,0.80,Hiding it from myself hahah,0.30,Comparing myself to others,0.10
Xgl59BaBBl8Q,2025-03-12T04:03:29+00:00,34,Male,iOS,US,Xgl59BaBBl8Q,Money is a means to an end,-0.50,Apps and org sheets,-0.10,Sticking it a conservative budget,-0.20
GxkVwbxzWnbN,2025-03-12T04:03:34+00:00,37,Male,iOS,US,GxkVwbxzWnbN,Time and freedom,0.20,Budgeting,0.00,Budgeting,0.00
Xgl59w4MBl8Q,2025-03-12T04:03:35+00:00,31,Female,Android,US,Xgl59w4MBl8Q,Money means freedom. If you have none you are trapped. You are stuck living in the same place; you can't take risks because you are poor and don't have enough money.,-0.20,What makes managing money easier is making short and long term goals.,0.50,You should put money away in a savings and forget about it.,-0.70
P2nY9GBQ0n90,2025-03-12T04:03:50+00:00,30,Male,iOS,US,P2nY9GBQ0n90,It means less stress if I have more,0.70,Getting alerts with account info,-0.20,Not going out on the weekends,-0.60
WJkgBOQyP7Pd,2025-03-12T04:03:55+00:00,33,Female,Android,US,WJkgBOQyP7Pd,Freedom and security as well as happiness,0.80,Budgeting the things I need over the things I want,0.30,Only buying the things I need,0.40
Ka76EgDJNlL1,2025-03-12T04:03:59+00:00,35,Male,Android,US,Ka76EgDJNlL1,Freedom,0.30,All at once place,0.80,Fixed deposits,0.40
JGnJVG8rdnbx,2025-03-12T04:04:37+00:00,30,Female,Android,US,JGnJVG8rdnbx,Piles crap,-0.80,Watching my bills,-0.10,Stretching it,-0.10
P2nY2aZw0l90,2025-03-12T04:04:44+00:00,30,Male,iOS,US,P2nY2aZw0l90,Being able to be free from most worries,0.90,Keeping track of my spending,0.60,Spending less and investing more every month,0.50
gK7yoDoPznae,2025-03-12T04:04:51+00:00,40,Female,Android,US,gK7yoDoPznae,A little less stress,0.10,Having it,0.40,Don't buy anything,-0.80
MJkGKXJY1kbx,2025-03-12T04:05:10+00:00,28,Male,iOS,US,MJkGKXJY1kbx,None,-0.40,None,-0.40,None,-0.40
MjnZPDyN97wP,2025-03-12T04:05:20+00:00,31,Female,Android,US,MjnZPDyN97wP,Money is the stuff i get from my job that I use to pay bills and buy stuff,0.20,Setting my budget and keeping my budget binders,0.00,My budget binder,0.00
yxlRJGpWblRB,2025-03-12T04:05:23+00:00,39,Female,Android,US,yxlRJGpWblRB,Everything. Safety and stability,0.50,Good app and accessibility,0.80,Saving away,-0.20
8rnd4OgbYnMP,2025-03-12T04:05:23+00:00,41,Male,iOS,US,8rnd4OgbYnMP,Power,0.20,Professionals,0.80,Savings,0.80
41nqvoqpElXq,2025-03-12T04:05:25+00:00,35,Male,Android,US,41nqvoqpElXq,Safety security it's everything,0.60,Nothing i have nothing,-0.50,Nothing it doesn't,-0.10
v6n3dvZaMl3Z,2025-03-12T04:05:44+00:00,30,Female,iOS,US,v6n3dvZaMl3Z,It’s what we need to live,0.70,I have a knack for it. Being able to see it in the bank and create accounts helps. Also a written ledger/budget,0.20,Understanding my bills and how much I have leftover to spend and save,0.80
41nqvo95vlXq,2025-03-12T04:05:45+00:00,35,Male,iOS,US,41nqvo95vlXq,Stable,0.80,Knowing my limit,0.00,Not eating out,-0.50
aJnWxv8XAlDb,2025-03-12T04:05:48+00:00,32,Male,iOS,US,aJnWxv8XAlDb,A product to enjoy the simple things in life,0.70,Having my checking and savings in one place,0.90,Don’t go out to eat if money is tight,-0.60
qVlp9N3Z57A5,2025-03-12T04:05:48+00:00,38,Female,iOS,US,qVlp9N3Z57A5,It’s a necessary evil. A necessity to living.,-0.10,Using apps and tracking it; even if just on paper.,-0.20,Unsubscribing from online store emails.,-0.20
JGnJVAMDjnbx,2025-03-12T04:05:49+00:00,38,Female,iOS,US,JGnJVAMDjnbx,Being able to do things you wouldn’t be able to do otherwise.,0.90,Not having one emergency one after another.,-0.40,Not buying anything in this economy.,-0.80
apkDZ9yerl3E,2025-03-12T04:06:06+00:00,35,Male,iOS,US,apkDZ9yerl3E,Means the ability to get and do stuff one would like,0.50,Setting goals of timely payments,0.50,Buying bulk stuff,0.10
aOkQbq81wn4y,2025-03-12T04:06:38+00:00,42,Female,iOS,US,aOkQbq81wn4y,What you use to pay everything,-0.10,Having a bank account,-0.10,Put it in a savings account,0.10
Bp7P3ZQjOl2x,2025-03-12T04:08:24+00:00,34,Male,Android,US,Bp7P3ZQjOl2x,A currency used to pay for goods and services,-0.10,Electronic wallets,0.00,Buying sales,0.30
p6n1jD4x8lD2,2025-03-12T04:08:26+00:00,36,Female,Android,US,p6n1jD4x8lD2,Stability and freedon,0.50,Budgeting,0.00,Choosing what to spend money on,-0.10
2vlz3bYQO7Gp,2025-03-12T04:09:04+00:00,36,Female,iOS,US,2vlz3bYQO7Gp,Having a way to sustain yourself your family,0.70,Sticking to a budget,-0.30,Spending less,0.20
41nq0vqZjkXq,2025-03-12T04:09:23+00:00,33,Female,iOS,US,41nq0vqZjkXq,A means to live and achieve goals,0.40,Having enough of it; lower inflation,0.00,Couponing; waiting for things to go on sale,0.20
rYkvNV90Okmx,2025-03-12T04:09:33+00:00,32,Female,Android,US,rYkvNV90Okmx,Survival,0.10,Having more,0.60,Sales; cooking at home; freezing,-0.50
6KnNymr4JkW2,2025-03-12T04:09:50+00:00,32,Male,Android,US,6KnNymr4JkW2,Investments,0.00,Operating systems,0.00,Budget,0.00
2rlr9ZVGJn8W,2025-03-12T04:10:00+00:00,38,Male,Android,US,2rlr9ZVGJn8W,It's a means to live comfortably,0.80,When I have more than I need,0.20,Stay home and cook at home,-0.30
2OkaGJDdelam,2025-03-12T04:10:07+00:00,35,Male,Android,US,2OkaGJDdelam,Security,0.30,I have a snack for it so I don't worry about it,0.40,Understanding the value,0.20
dKk90Me397oe,2025-03-12T04:10:10+00:00,31,Female,iOS,US,dKk90Me397oe,It means stability.,0.00,Having plenty of it to pay for all bills.,0.30,Not impulsively spending money.,-0.50
2OkaGN0rBlam,2025-03-12T04:10:51+00:00,43,Female,iOS,US,2OkaGN0rBlam,Money means survival.,0.00,It’s hard for me to manage it.,-0.80,Do not go to the store.,-0.70
WJkgoMXOQkPd,2025-03-12T04:10:58+00:00,31,Female,Android,US,WJkgoMXOQkPd,It means financial stability,0.30,Having money,0.50,I still don't have any,-0.70
Ka76EO0zMlL1,2025-03-12T04:11:54+00:00,28,Female,iOS,US,Ka76EO0zMlL1,that i have financial security,0.40,organization and clarity,0.50,making sure that i keep to my budget,0.70
2OkaLg4J67am,2025-03-12T04:12:17+00:00,32,Female,Android,US,2OkaLg4J67am,Money is a means to pay my expenses,-0.10,Not eating out,-0.50,Staying at home as much as possible,0.50
4N7MJaNEBkjE,2025-03-12T04:12:35+00:00,36,Male,Android,US,4N7MJaNEBkjE,An expression of value for example my time; or goods or services,0.30,I'm not sure; I'm still trying to figure it out,-0.30,Not getting everything I want when I want it,-0.80
aJnWm30xA7Db,2025-03-12T04:12:35+00:00,36,Male,Android,US,aJnWm30xA7Db,Depends how much if it's a lot then it's less worries but if it's less comes stress,0.00,Doing it myself,-0.10,Not buying stuff,-0.80
dKk90DbQK7oe,2025-03-12T04:13:13+00:00,33,Male,Android,US,dKk90DbQK7oe,Freedom,0.30,Being broke,-0.80,Save it and forger it.,-0.20
qVlp9NyJQ7A5,2025-03-12T04:13:15+00:00,40,Male,Android,US,qVlp9NyJQ7A5,A way to get food and shelter.,0.00,Having a budget,0.00,Having a budget.,0.00
WJkgoPrEdkPd,2025-03-12T04:13:17+00:00,36,Female,Android,US,WJkgoPrEdkPd,Existence,0.10,Knowing how to do it,0.20,Saving it and spending less,0.40
v6n3dRdXYl3Z,2025-03-12T04:13:43+00:00,32,Male,iOS,US,v6n3dRdXYl3Z,Wealth,0.50,Using money wisely,0.20,Not spending,-0.70
wNkoZG4xN7BL,2025-03-12T04:14:17+00:00,34,Male,iOS,US,wNkoZG4xN7BL,It's a golden ticket to opportunities; health; safety; and entertainment.,0.60,Safe; singular multi-account apps or websites.,0.80,Put unused funds in higher yielding savings accounts; and spend time comparing prices to get the best deal.,-0.20
qwneW5A3375r,2025-03-12T04:14:28+00:00,42,Female,Android,US,qwneW5A3375r,A societal evil that is used to keep people chained to a nonfunctional system,-0.80,Acknowledging that I don't need every new thing I see; and especially that I honestly don't even want them.,-0.50,Waiting a week before making discretionary (or impulse) purchases. It gives me time to determine if the item is really worth it; or if it's just "ooh; shiny!",0.00
p0lOawXjqk8N,2025-03-12T04:15:00+00:00,35,Female,Android,US,p0lOawXjqk8N,Security; freedom; peace of mind.,0.80,Keeping a budget.,0.00,Avoid debt as much as possible. Think twice before spending; no impulse purchases. Limit takeout to once a month.,-0.30
PLlX2B9qWkpv,2025-03-12T04:15:08+00:00,42,Male,iOS,US,PLlX2B9qWkpv,Means wealth and comfortable life,0.80,Having multiple accounts,0.10,Put it in an account I can’t easily access,-0.70
GxkVwoLEJnbN,2025-03-12T04:15:30+00:00,37,Male,Android,US,GxkVwoLEJnbN,Security; freedom; ability,0.60,Safety and transparency,0.50,Coupons and penny pinching,-0.30
p6n1jN468lD2,2025-03-12T04:15:55+00:00,43,Female,iOS,US,p6n1jN468lD2,Ability to afford to live,0.40,Saving budgeting,0.70,Choosing wisely,0.30
MjnZ6XrdqnwP,2025-03-12T04:16:21+00:00,31,Female,iOS,US,MjnZ6XrdqnwP,Financial freedom,0.40,Making sure I can pay my bills at the end of the month,0.50,Investing my money and letting it work for me,0.00
3gkxNJXqelWq,2025-03-12T04:16:47+00:00,38,Female,iOS,US,3gkxNJXqelWq,It means being able to survive in this ridiculously expensive world.,-0.20,Knowing how to balance your account or having a banking app that automatically does it for you.,0.30,….:/ Not overspending & having side hustles.,-0.70
aXk4dOgdykJW,2025-03-12T04:17:02+00:00,36,Male,Android,US,aXk4dOgdykJW,A way to help me make it from one day to the next,0.40,Having someone to help me,0.00,Not spending it all at once,-0.50
1GnjBQJNqnDA,2025-03-12T04:18:49+00:00,31,Female,iOS,US,1GnjBQJNqnDA,Money is a tool to make life a little easier.,0.40,For me; it’s way easier when I just automate everything; like bills and savings; so I don’t even have to think about it.,0.90,The biggest trick is pretending I have less than I actually do. It helps me spend less.,0.00
